source_text,model,temperature,prompting_method,prompt_language,pages_processed,duration_seconds,inference_type,count_failed_pages,datetime,label,strict_p,strict_r,strict_f1,relaxed_p,relaxed_r,relaxed_f1,count_tp,count_fp,count_fn
1816_third_letter.txt,kimi-k2.7-code,0.0,zeroshot,dutch,10,1474.0,cloud,0,2026-06-15 16:55:44,E52_Time_Span,0.6296,0.5862,0.6071,0.8929,0.8621,0.8772,,,
1816_third_letter.txt,kimi-k2.7-code,0.0,zeroshot,dutch,10,1474.0,cloud,0,2026-06-15 16:55:44,E53_Place,0.8400,0.7778,0.8077,0.9714,0.9444,0.9577,,,
1816_third_letter.txt,kimi-k2.7-code,0.0,zeroshot,dutch,10,1474.0,cloud,0,2026-06-15 16:55:44,F2_Expression,0.2500,0.0769,0.1176,0.5000,0.1429,0.2222,,,
1816_third_letter.txt,kimi-k2.7-code,0.0,zeroshot,dutch,10,1474.0,cloud,0,2026-06-15 16:55:44,Mode_of_Transportation,0.8000,0.6667,0.7273,0.9286,0.8667,0.8966,,,
1816_third_letter.txt,kimi-k2.7-code,0.0,zeroshot,dutch,10,1474.0,cloud,0,2026-06-15 16:55:44,OVERALL,0.7403,0.5446,0.6275,0.9153,0.7206,0.8064,202,29,113
1816_third_letter.txt,kimi-k2.7-code,0.0,zeroshot,english,10,1479.6,cloud,0,2026-06-15 16:55:48,E18_Physical_Thing,0.7647,0.4194,0.5417,0.9474,0.5806,0.7200,,,
1816_third_letter.txt,kimi-k2.7-code,0.0,zeroshot,english,10,1479.6,cloud,0,2026-06-15 16:55:48,E19_Physical_Object,0.4167,0.1000,0.1613,1.0000,0.3600,0.5294,,,
1816_third_letter.txt,kimi-k2.7-code,0.0,zeroshot,english,10,1479.6,cloud,0,2026-06-15 16:55:48,E20_Biological_Object,0.2000,0.1176,0.1481,0.4444,0.2353,0.3077,,,
1816_third_letter.txt,kimi-k2.7-code,0.0,zeroshot,english,10,1479.6,cloud,0,2026-06-15 16:55:48,E31_Document,0.1111,0.2000,0.1429,0.1111,0.2000,0.1429,,,
1816_third_letter.txt,kimi-k2.7-code,0.0,zeroshot,english,10,1479.6,cloud,0,2026-06-15 16:55:48,E52_Time_Span,0.3784,0.4828,0.4242,0.7714,0.9310,0.8438,,,
1816_third_letter.txt,kimi-k2.7-code,0.0,zeroshot,english,10,1479.6,cloud,0,2026-06-15 16:55:48,E53_Place,0.8966,0.7222,0.8000,0.9691,0.8704,0.9171,,,
1816_third_letter.txt,kimi-k2.7-code,0.0,zeroshot,english,10,1479.6,cloud,0,2026-06-15 16:55:48,F2_Expression,0.2500,0.0769,0.1176,0.5000,0.1429,0.2222,,,
1816_third_letter.txt,kimi-k2.7-code,0.0,zeroshot,english,10,1479.6,cloud,0,2026-06-15 16:55:48,Mode_of_Transportation,0.8000,0.6667,0.7273,0.9259,0.8333,0.8772,,,
1816_third_letter.txt,kimi-k2.7-code,0.0,zeroshot,english,10,1479.6,cloud,0,2026-06-15 16:55:48,OVERALL,0.6743,0.4682,0.5526,0.8734,0.6571,0.7500,176,38,139
1816_third_letter.txt,kimi-k2.7-code,0.5,zeroshot,dutch,10,1414.1,cloud,0,2026-06-15 16:55:52,E18_Physical_Thing,0.6604,0.5645,0.6087,0.9818,0.8710,0.9231,,,
1816_third_letter.txt,kimi-k2.7-code,0.5,zeroshot,dutch,10,1414.1,cloud,0,2026-06-15 16:55:52,E19_Physical_Object,0.5000,0.1200,0.1935,0.9412,0.3200,0.4776,,,
1816_third_letter.txt,kimi-k2.7-code,0.5,zeroshot,dutch,10,1414.1,cloud,0,2026-06-15 16:55:52,E20_Biological_Object,0.5556,0.5882,0.5714,0.7059,0.7059,0.7059,,,
1816_third_letter.txt,kimi-k2.7-code,0.5,zeroshot,dutch,10,1414.1,cloud,0,2026-06-15 16:55:52,E31_Document,0.3571,1.0000,0.5263,0.3571,1.0000,0.5263,,,
1816_third_letter.txt,kimi-k2.7-code,0.5,zeroshot,dutch,10,1414.1,cloud,0,2026-06-15 16:55:52,E52_Time_Span,0.5897,0.7931,0.6765,0.7632,1.0000,0.8657,,,
1816_third_letter.txt,kimi-k2.7-code,0.5,zeroshot,dutch,10,1414.1,cloud,0,2026-06-15 16:55:52,E53_Place,0.8500,0.7870,0.8173,0.9903,0.9444,0.9668,,,
1816_third_letter.txt,kimi-k2.7-code,0.5,zeroshot,dutch,10,1414.1,cloud,0,2026-06-15 16:55:52,F2_Expression,0.1667,0.1538,0.1600,0.5455,0.4286,0.4800,,,
1816_third_letter.txt,kimi-k2.7-code,0.5,zeroshot,dutch,10,1414.1,cloud,0,2026-06-15 16:55:52,Mode_of_Transportation,0.7778,0.4667,0.5833,0.9524,0.6667,0.7843,,,
1816_third_letter.txt,kimi-k2.7-code,0.5,zeroshot,dutch,10,1414.1,cloud,0,2026-06-15 16:55:52,OVERALL,0.6767,0.5732,0.6207,0.8841,0.7746,0.8257,218,47,97
1816_third_letter.txt,kimi-k2.7-code,0.5,zeroshot,english,10,1411.9,cloud,0,2026-06-15 16:55:56,E18_Physical_Thing,0.4561,0.4194,0.4370,0.8947,0.8226,0.8571,,,
1816_third_letter.txt,kimi-k2.7-code,0.5,zeroshot,english,10,1411.9,cloud,0,2026-06-15 16:55:56,E19_Physical_Object,0.4545,0.1000,0.1639,0.9091,0.2000,0.3279,,,
1816_third_letter.txt,kimi-k2.7-code,0.5,zeroshot,english,10,1411.9,cloud,0,2026-06-15 16:55:56,E20_Biological_Object,0.8182,0.5294,0.6429,1.0000,0.6471,0.7857,,,
1816_third_letter.txt,kimi-k2.7-code,0.5,zeroshot,english,10,1411.9,cloud,0,2026-06-15 16:55:56,E31_Document,0.3846,1.0000,0.5556,0.3846,1.0000,0.5556,,,
1816_third_letter.txt,kimi-k2.7-code,0.5,zeroshot,english,10,1411.9,cloud,0,2026-06-15 16:55:56,E52_Time_Span,0.6176,0.7241,0.6667,0.8788,1.0000,0.9355,,,
1816_third_letter.txt,kimi-k2.7-code,0.5,zeroshot,english,10,1411.9,cloud,0,2026-06-15 16:55:56,E53_Place,0.8265,0.7500,0.7864,1.0000,0.9259,0.9615,,,
1816_third_letter.txt,kimi-k2.7-code,0.5,zeroshot,english,10,1411.9,cloud,0,2026-06-15 16:55:56,F2_Expression,0.2500,0.0769,0.1176,0.5000,0.1429,0.2222,,,
1816_third_letter.txt,kimi-k2.7-code,0.5,zeroshot,english,10,1411.9,cloud,0,2026-06-15 16:55:56,Mode_of_Transportation,0.7000,0.4667,0.5600,0.9130,0.7000,0.7925,,,
1816_third_letter.txt,kimi-k2.7-code,0.5,zeroshot,english,10,1411.9,cloud,0,2026-06-15 16:55:56,OVERALL,0.6532,0.5159,0.5765,0.9087,0.7270,0.8078,212,35,103
1816_third_letter.txt,kimi-k2.7-code,1.0,zeroshot,dutch,10,1569.1,cloud,0,2026-06-15 16:56:00,E18_Physical_Thing,0.6038,0.5161,0.5565,0.9615,0.8065,0.8772,,,
1816_third_letter.txt,kimi-k2.7-code,1.0,zeroshot,dutch,10,1569.1,cloud,0,2026-06-15 16:56:00,E19_Physical_Object,0.2500,0.0400,0.0690,1.0000,0.2600,0.4127,,,
1816_third_letter.txt,kimi-k2.7-code,1.0,zeroshot,dutch,10,1569.1,cloud,0,2026-06-15 16:56:00,E20_Biological_Object,0.6923,0.5294,0.6000,0.8462,0.6471,0.7333,,,
1816_third_letter.txt,kimi-k2.7-code,1.0,zeroshot,dutch,10,1569.1,cloud,0,2026-06-15 16:56:00,E31_Document,0.4167,1.0000,0.5882,0.4167,1.0000,0.5882,,,
1816_third_letter.txt,kimi-k2.7-code,1.0,zeroshot,dutch,10,1569.1,cloud,0,2026-06-15 16:56:00,E52_Time_Span,0.5128,0.6897,0.5882,0.8529,1.0000,0.9206,,,
1816_third_letter.txt,kimi-k2.7-code,1.0,zeroshot,dutch,10,1569.1,cloud,0,2026-06-15 16:56:00,E53_Place,0.8511,0.7407,0.7921,0.9796,0.8889,0.9320,,,
1816_third_letter.txt,kimi-k2.7-code,1.0,zeroshot,dutch,10,1569.1,cloud,0,2026-06-15 16:56:00,F2_Expression,0.1429,0.0769,0.1000,0.4286,0.2143,0.2857,,,
1816_third_letter.txt,kimi-k2.7-code,1.0,zeroshot,dutch,10,1569.1,cloud,0,2026-06-15 16:56:00,Mode_of_Transportation,0.6316,0.4000,0.4898,0.9091,0.6667,0.7692,,,
1816_third_letter.txt,kimi-k2.7-code,1.0,zeroshot,dutch,10,1569.1,cloud,0,2026-06-15 16:56:00,OVERALL,0.6571,0.5127,0.5760,0.9044,0.7206,0.8021,205,35,110
1816_third_letter.txt,kimi-k2.7-code,1.0,zeroshot,english,10,1660.6,cloud,0,2026-06-15 16:56:04,E18_Physical_Thing,0.7234,0.5484,0.6239,0.9388,0.7419,0.8288,,,
1816_third_letter.txt,kimi-k2.7-code,1.0,zeroshot,english,10,1660.6,cloud,0,2026-06-15 16:56:04,E19_Physical_Object,0.3636,0.0800,0.1311,0.8667,0.2600,0.4000,,,
1816_third_letter.txt,kimi-k2.7-code,1.0,zeroshot,english,10,1660.6,cloud,0,2026-06-15 16:56:04,E20_Biological_Object,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,
1816_third_letter.txt,kimi-k2.7-code,1.0,zeroshot,english,10,1660.6,cloud,0,2026-06-15 16:56:04,E31_Document,0.3571,1.0000,0.5263,0.3571,1.0000,0.5263,,,
1816_third_letter.txt,kimi-k2.7-code,1.0,zeroshot,english,10,1660.6,cloud,0,2026-06-15 16:56:04,E52_Time_Span,0.5882,0.6897,0.6349,0.8485,0.9655,0.9032,,,
1816_third_letter.txt,kimi-k2.7-code,1.0,zeroshot,english,10,1660.6,cloud,0,2026-06-15 16:56:04,E53_Place,0.8571,0.8333,0.8451,0.9714,0.9444,0.9577,,,
1816_third_letter.txt,kimi-k2.7-code,1.0,zeroshot,english,10,1660.6,cloud,0,2026-06-15 16:56:04,F2_Expression,0.2857,0.1538,0.2000,0.7143,0.3571,0.4762,,,
1816_third_letter.txt,kimi-k2.7-code,1.0,zeroshot,english,10,1660.6,cloud,0,2026-06-15 16:56:04,Mode_of_Transportation,0.8000,0.5333,0.6400,0.8800,0.7333,0.8000,,,
1816_third_letter.txt,kimi-k2.7-code,1.0,zeroshot,english,10,1660.6,cloud,0,2026-06-15 16:56:04,OVERALL,0.7185,0.5446,0.6196,0.8911,0.7016,0.7851,197,39,118
1816_third_letter.txt,mistral-large-3:675b,0.0,zeroshot,dutch,10,223.4,cloud,0,2026-06-15 16:56:08,E18_Physical_Thing,0.6119,0.6613,0.6357,0.8281,0.8548,0.8413,,,
1816_third_letter.txt,mistral-large-3:675b,0.0,zeroshot,dutch,10,223.4,cloud,0,2026-06-15 16:56:08,E19_Physical_Object,0.3396,0.3600,0.3495,0.6875,0.6600,0.6735,,,
1816_third_letter.txt,mistral-large-3:675b,0.0,zeroshot,dutch,10,223.4,cloud,0,2026-06-15 16:56:08,E20_Biological_Object,0.4194,0.7647,0.5417,0.6296,1.0000,0.7727,,,
1816_third_letter.txt,mistral-large-3:675b,0.0,zeroshot,dutch,10,223.4,cloud,0,2026-06-15 16:56:08,E31_Document,0.1500,0.6000,0.2400,0.2000,0.8000,0.3200,,,
1816_third_letter.txt,mistral-large-3:675b,0.0,zeroshot,dutch,10,223.4,cloud,0,2026-06-15 16:56:08,E52_Time_Span,0.6522,0.5172,0.5769,0.8400,0.7241,0.7778,,,
1816_third_letter.txt,mistral-large-3:675b,0.0,zeroshot,dutch,10,223.4,cloud,0,2026-06-15 16:56:08,E53_Place,0.7391,0.7870,0.7623,0.9115,0.9537,0.9321,,,
1816_third_letter.txt,mistral-large-3:675b,0.0,zeroshot,dutch,10,223.4,cloud,0,2026-06-15 16:56:08,F2_Expression,0.0357,0.0769,0.0488,0.2222,0.4286,0.2927,,,
1816_third_letter.txt,mistral-large-3:675b,0.0,zeroshot,dutch,10,223.4,cloud,0,2026-06-15 16:56:08,Mode_of_Transportation,0.8235,0.4667,0.5957,1.0000,0.6000,0.7500,,,
1816_third_letter.txt,mistral-large-3:675b,0.0,zeroshot,dutch,10,223.4,cloud,0,2026-06-15 16:56:08,OVERALL,0.5367,0.6051,0.5689,0.7456,0.8095,0.7763,223,127,92
1816_third_letter.txt,mistral-large-3:675b,0.0,zeroshot,english,10,263.9,cloud,0,2026-06-15 16:56:12,E18_Physical_Thing,0.5357,0.4839,0.5085,0.8772,0.8065,0.8403,,,
1816_third_letter.txt,mistral-large-3:675b,0.0,zeroshot,english,10,263.9,cloud,0,2026-06-15 16:56:12,E19_Physical_Object,0.2727,0.1800,0.2169,0.6970,0.4600,0.5542,,,
1816_third_letter.txt,mistral-large-3:675b,0.0,zeroshot,english,10,263.9,cloud,0,2026-06-15 16:56:12,E20_Biological_Object,0.4800,0.7059,0.5714,0.7391,1.0000,0.8500,,,
1816_third_letter.txt,mistral-large-3:675b,0.0,zeroshot,english,10,263.9,cloud,0,2026-06-15 16:56:12,E31_Document,0.1000,0.2000,0.1333,0.1000,0.2000,0.1333,,,
1816_third_letter.txt,mistral-large-3:675b,0.0,zeroshot,english,10,263.9,cloud,0,2026-06-15 16:56:12,E52_Time_Span,0.4643,0.4483,0.4561,0.7500,0.7241,0.7368,,,
1816_third_letter.txt,mistral-large-3:675b,0.0,zeroshot,english,10,263.9,cloud,0,2026-06-15 16:56:12,E53_Place,0.6387,0.7037,0.6696,0.8435,0.8981,0.8700,,,
1816_third_letter.txt,mistral-large-3:675b,0.0,zeroshot,english,10,263.9,cloud,0,2026-06-15 16:56:12,F2_Expression,0.0417,0.0769,0.0541,0.2083,0.3571,0.2632,,,
1816_third_letter.txt,mistral-large-3:675b,0.0,zeroshot,english,10,263.9,cloud,0,2026-06-15 16:56:12,Mode_of_Transportation,0.6364,0.4667,0.5385,1.0000,0.8000,0.8889,,,
1816_third_letter.txt,mistral-large-3:675b,0.0,zeroshot,english,10,263.9,cloud,0,2026-06-15 16:56:12,OVERALL,0.4921,0.4968,0.4945,0.7580,0.7556,0.7568,199,115,116
1816_third_letter.txt,mistral-large-3:675b,0.5,zeroshot,dutch,10,216.2,cloud,0,2026-06-15 16:56:16,E18_Physical_Thing,0.5873,0.5968,0.5920,0.8525,0.8387,0.8455,,,
1816_third_letter.txt,mistral-large-3:675b,0.5,zeroshot,dutch,10,216.2,cloud,0,2026-06-15 16:56:16,E19_Physical_Object,0.3830,0.3600,0.3711,0.7273,0.6400,0.6809,,,
1816_third_letter.txt,mistral-large-3:675b,0.5,zeroshot,dutch,10,216.2,cloud,0,2026-06-15 16:56:16,E20_Biological_Object,0.4062,0.7647,0.5306,0.6296,1.0000,0.7727,,,
1816_third_letter.txt,mistral-large-3:675b,0.5,zeroshot,dutch,10,216.2,cloud,0,2026-06-15 16:56:16,E31_Document,0.0625,0.2000,0.0952,0.0625,0.2000,0.0952,,,
1816_third_letter.txt,mistral-large-3:675b,0.5,zeroshot,dutch,10,216.2,cloud,0,2026-06-15 16:56:16,E52_Time_Span,0.5769,0.5172,0.5455,0.8148,0.7586,0.7857,,,
1816_third_letter.txt,mistral-large-3:675b,0.5,zeroshot,dutch,10,216.2,cloud,0,2026-06-15 16:56:16,E53_Place,0.6772,0.7963,0.7319,0.8889,0.9630,0.9244,,,
1816_third_letter.txt,mistral-large-3:675b,0.5,zeroshot,dutch,10,216.2,cloud,0,2026-06-15 16:56:16,F2_Expression,0.0000,0.0000,0.0000,0.1538,0.2857,0.2000,,,
1816_third_letter.txt,mistral-large-3:675b,0.5,zeroshot,dutch,10,216.2,cloud,0,2026-06-15 16:56:16,Mode_of_Transportation,0.7647,0.4333,0.5532,1.0000,0.5667,0.7234,,,
1816_third_letter.txt,mistral-large-3:675b,0.5,zeroshot,dutch,10,216.2,cloud,0,2026-06-15 16:56:16,OVERALL,0.5155,0.5828,0.5471,0.7433,0.7905,0.7662,219,131,96
1816_third_letter.txt,mistral-large-3:675b,0.5,zeroshot,english,10,255.6,cloud,0,2026-06-15 16:56:19,E18_Physical_Thing,0.4194,0.4194,0.4194,0.7937,0.8065,0.8000,,,
1816_third_letter.txt,mistral-large-3:675b,0.5,zeroshot,english,10,255.6,cloud,0,2026-06-15 16:56:19,E19_Physical_Object,0.2800,0.2800,0.2800,0.6400,0.6400,0.6400,,,
1816_third_letter.txt,mistral-large-3:675b,0.5,zeroshot,english,10,255.6,cloud,0,2026-06-15 16:56:19,E20_Biological_Object,0.5200,0.7647,0.6190,0.7391,1.0000,0.8500,,,
1816_third_letter.txt,mistral-large-3:675b,0.5,zeroshot,english,10,255.6,cloud,0,2026-06-15 16:56:19,E31_Document,0.2667,0.8000,0.4000,0.2667,0.8000,0.4000,,,
1816_third_letter.txt,mistral-large-3:675b,0.5,zeroshot,english,10,255.6,cloud,0,2026-06-15 16:56:19,E52_Time_Span,0.5517,0.5517,0.5517,0.8214,0.7931,0.8070,,,
1816_third_letter.txt,mistral-large-3:675b,0.5,zeroshot,english,10,255.6,cloud,0,2026-06-15 16:56:19,E53_Place,0.5734,0.7593,0.6534,0.7820,0.9630,0.8631,,,
1816_third_letter.txt,mistral-large-3:675b,0.5,zeroshot,english,10,255.6,cloud,0,2026-06-15 16:56:19,F2_Expression,0.0476,0.0769,0.0588,0.0952,0.1429,0.1143,,,
1816_third_letter.txt,mistral-large-3:675b,0.5,zeroshot,english,10,255.6,cloud,0,2026-06-15 16:56:19,Mode_of_Transportation,0.6087,0.4667,0.5283,1.0000,0.8000,0.8889,,,
1816_third_letter.txt,mistral-large-3:675b,0.5,zeroshot,english,10,255.6,cloud,0,2026-06-15 16:56:19,OVERALL,0.4620,0.5414,0.4985,0.7171,0.8127,0.7619,222,143,93
1816_third_letter.txt,mistral-large-3:675b,1.0,zeroshot,dutch,10,227.1,cloud,0,2026-06-15 16:56:23,E18_Physical_Thing,0.6000,0.6290,0.6142,0.8750,0.9032,0.8889,,,
1816_third_letter.txt,mistral-large-3:675b,1.0,zeroshot,dutch,10,227.1,cloud,0,2026-06-15 16:56:23,E19_Physical_Object,0.3725,0.3800,0.3762,0.7021,0.6600,0.6804,,,
1816_third_letter.txt,mistral-large-3:675b,1.0,zeroshot,dutch,10,227.1,cloud,0,2026-06-15 16:56:23,E20_Biological_Object,0.4643,0.7647,0.5778,0.6800,1.0000,0.8095,,,
1816_third_letter.txt,mistral-large-3:675b,1.0,zeroshot,dutch,10,227.1,cloud,0,2026-06-15 16:56:23,E31_Document,0.1667,0.8000,0.2759,0.1667,0.8000,0.2759,,,
1816_third_letter.txt,mistral-large-3:675b,1.0,zeroshot,dutch,10,227.1,cloud,0,2026-06-15 16:56:23,E52_Time_Span,0.5714,0.4138,0.4800,0.8696,0.6897,0.7692,,,
1816_third_letter.txt,mistral-large-3:675b,1.0,zeroshot,dutch,10,227.1,cloud,0,2026-06-15 16:56:23,E53_Place,0.7739,0.8241,0.7982,0.9107,0.9444,0.9273,,,
1816_third_letter.txt,mistral-large-3:675b,1.0,zeroshot,dutch,10,227.1,cloud,0,2026-06-15 16:56:23,F2_Expression,0.0000,0.0000,0.0000,0.2069,0.4286,0.2791,,,
1816_third_letter.txt,mistral-large-3:675b,1.0,zeroshot,dutch,10,227.1,cloud,0,2026-06-15 16:56:23,Mode_of_Transportation,0.8235,0.4667,0.5957,1.0000,0.6000,0.7500,,,
1816_third_letter.txt,mistral-large-3:675b,1.0,zeroshot,dutch,10,227.1,cloud,0,2026-06-15 16:56:23,OVERALL,0.5413,0.6051,0.5714,0.7485,0.8127,0.7793,225,122,90
1816_third_letter.txt,mistral-large-3:675b,1.0,zeroshot,english,10,180.2,cloud,0,2026-06-15 16:56:27,E18_Physical_Thing,0.5185,0.4516,0.4828,0.8571,0.7742,0.8136,,,
1816_third_letter.txt,mistral-large-3:675b,1.0,zeroshot,english,10,180.2,cloud,0,2026-06-15 16:56:27,E19_Physical_Object,0.2927,0.2400,0.2637,0.6250,0.5000,0.5556,,,
1816_third_letter.txt,mistral-large-3:675b,1.0,zeroshot,english,10,180.2,cloud,0,2026-06-15 16:56:27,E20_Biological_Object,0.7059,0.7059,0.7059,0.9412,0.9412,0.9412,,,
1816_third_letter.txt,mistral-large-3:675b,1.0,zeroshot,english,10,180.2,cloud,0,2026-06-15 16:56:27,E31_Document,0.2308,0.6000,0.3333,0.2308,0.6000,0.3333,,,
1816_third_letter.txt,mistral-large-3:675b,1.0,zeroshot,english,10,180.2,cloud,0,2026-06-15 16:56:27,E52_Time_Span,0.5294,0.3103,0.3913,0.9444,0.5862,0.7234,,,
1816_third_letter.txt,mistral-large-3:675b,1.0,zeroshot,english,10,180.2,cloud,0,2026-06-15 16:56:27,E53_Place,0.6364,0.6481,0.6422,0.8468,0.8704,0.8584,,,
1816_third_letter.txt,mistral-large-3:675b,1.0,zeroshot,english,10,180.2,cloud,0,2026-06-15 16:56:27,F2_Expression,0.1667,0.0769,0.1053,0.5000,0.2143,0.3000,,,
1816_third_letter.txt,mistral-large-3:675b,1.0,zeroshot,english,10,180.2,cloud,0,2026-06-15 16:56:27,Mode_of_Transportation,0.7143,0.3333,0.4545,1.0000,0.5000,0.6667,,,
1816_third_letter.txt,mistral-large-3:675b,1.0,zeroshot,english,10,180.2,cloud,0,2026-06-15 16:56:27,OVERALL,0.5331,0.4618,0.4949,0.8007,0.7016,0.7479,182,88,133
1816_third_letter.txt,qwen3.5:397b,0.0,zeroshot,dutch,10,1669.0,cloud,0,2026-06-15 16:56:31,E18_Physical_Thing,0.6032,0.6129,0.6080,0.9032,0.9032,0.9032,,,
1816_third_letter.txt,qwen3.5:397b,0.0,zeroshot,dutch,10,1669.0,cloud,0,2026-06-15 16:56:31,E19_Physical_Object,0.3404,0.3200,0.3299,0.8043,0.7400,0.7708,,,
1816_third_letter.txt,qwen3.5:397b,0.0,zeroshot,dutch,10,1669.0,cloud,0,2026-06-15 16:56:31,E20_Biological_Object,0.4286,0.7059,0.5333,0.6400,0.9412,0.7619,,,
1816_third_letter.txt,qwen3.5:397b,0.0,zeroshot,dutch,10,1669.0,cloud,0,2026-06-15 16:56:31,E31_Document,0.3571,1.0000,0.5263,0.3571,1.0000,0.5263,,,
1816_third_letter.txt,qwen3.5:397b,0.0,zeroshot,dutch,10,1669.0,cloud,0,2026-06-15 16:56:31,E52_Time_Span,0.4872,0.6552,0.5588,0.7297,0.9310,0.8182,,,
1816_third_letter.txt,qwen3.5:397b,0.0,zeroshot,dutch,10,1669.0,cloud,0,2026-06-15 16:56:31,E53_Place,0.7778,0.8426,0.8089,0.9633,0.9722,0.9677,,,
1816_third_letter.txt,qwen3.5:397b,0.0,zeroshot,dutch,10,1669.0,cloud,0,2026-06-15 16:56:31,F2_Expression,0.1667,0.1538,0.1600,0.4167,0.3571,0.3846,,,
1816_third_letter.txt,qwen3.5:397b,0.0,zeroshot,dutch,10,1669.0,cloud,0,2026-06-15 16:56:31,Mode_of_Transportation,0.7619,0.5333,0.6275,0.9167,0.7333,0.8148,,,
1816_third_letter.txt,qwen3.5:397b,0.0,zeroshot,dutch,10,1669.0,cloud,0,2026-06-15 16:56:31,OVERALL,0.5836,0.6338,0.6076,0.8298,0.8667,0.8478,256,81,59
1816_third_letter.txt,qwen3.5:397b,0.0,zeroshot,english,10,1190.6,cloud,0,2026-06-15 16:56:35,E18_Physical_Thing,0.7955,0.5645,0.6604,0.9608,0.7903,0.8673,,,
1816_third_letter.txt,qwen3.5:397b,0.0,zeroshot,english,10,1190.6,cloud,0,2026-06-15 16:56:35,E19_Physical_Object,0.3571,0.2000,0.2564,0.7241,0.4200,0.5316,,,
1816_third_letter.txt,qwen3.5:397b,0.0,zeroshot,english,10,1190.6,cloud,0,2026-06-15 16:56:35,E20_Biological_Object,0.6500,0.7647,0.7027,0.8000,0.9412,0.8649,,,
1816_third_letter.txt,qwen3.5:397b,0.0,zeroshot,english,10,1190.6,cloud,0,2026-06-15 16:56:35,E31_Document,0.3333,1.0000,0.5000,0.3333,1.0000,0.5000,,,
1816_third_letter.txt,qwen3.5:397b,0.0,zeroshot,english,10,1190.6,cloud,0,2026-06-15 16:56:35,E52_Time_Span,0.5789,0.7586,0.6567,0.7297,0.9310,0.8182,,,
1816_third_letter.txt,qwen3.5:397b,0.0,zeroshot,english,10,1190.6,cloud,0,2026-06-15 16:56:35,E53_Place,0.7398,0.8426,0.7879,0.9304,0.9907,0.9596,,,
1816_third_letter.txt,qwen3.5:397b,0.0,zeroshot,english,10,1190.6,cloud,0,2026-06-15 16:56:35,F2_Expression,0.0870,0.1538,0.1111,0.3684,0.5000,0.4242,,,
1816_third_letter.txt,qwen3.5:397b,0.0,zeroshot,english,10,1190.6,cloud,0,2026-06-15 16:56:35,Mode_of_Transportation,0.8000,0.4000,0.5333,1.0000,0.6000,0.7500,,,
1816_third_letter.txt,qwen3.5:397b,0.0,zeroshot,english,10,1190.6,cloud,0,2026-06-15 16:56:35,OVERALL,0.6209,0.6051,0.6129,0.8224,0.7937,0.8078,225,79,90
1816_third_letter.txt,qwen3.5:397b,0.5,zeroshot,dutch,10,1313.7,cloud,0,2026-06-15 16:56:39,E18_Physical_Thing,0.6491,0.5968,0.6218,0.9474,0.8710,0.9076,,,
1816_third_letter.txt,qwen3.5:397b,0.5,zeroshot,dutch,10,1313.7,cloud,0,2026-06-15 16:56:39,E19_Physical_Object,0.3654,0.3800,0.3725,0.7917,0.7600,0.7755,,,
1816_third_letter.txt,qwen3.5:397b,0.5,zeroshot,dutch,10,1313.7,cloud,0,2026-06-15 16:56:39,E20_Biological_Object,0.4167,0.5882,0.4878,0.6522,0.8824,0.7500,,,
1816_third_letter.txt,qwen3.5:397b,0.5,zeroshot,dutch,10,1313.7,cloud,0,2026-06-15 16:56:39,E31_Document,0.1176,0.4000,0.1818,0.2941,1.0000,0.4545,,,
1816_third_letter.txt,qwen3.5:397b,0.5,zeroshot,dutch,10,1313.7,cloud,0,2026-06-15 16:56:39,E52_Time_Span,0.5758,0.6552,0.6129,0.7812,0.8621,0.8197,,,
1816_third_letter.txt,qwen3.5:397b,0.5,zeroshot,dutch,10,1313.7,cloud,0,2026-06-15 16:56:39,E53_Place,0.7565,0.8056,0.7803,0.9537,0.9537,0.9537,,,
1816_third_letter.txt,qwen3.5:397b,0.5,zeroshot,dutch,10,1313.7,cloud,0,2026-06-15 16:56:39,F2_Expression,0.2000,0.1538,0.1739,0.6000,0.4286,0.5000,,,
1816_third_letter.txt,qwen3.5:397b,0.5,zeroshot,dutch,10,1313.7,cloud,0,2026-06-15 16:56:39,Mode_of_Transportation,0.8000,0.4000,0.5333,1.0000,0.6000,0.7500,,,
1816_third_letter.txt,qwen3.5:397b,0.5,zeroshot,dutch,10,1313.7,cloud,0,2026-06-15 16:56:39,OVERALL,0.5820,0.5987,0.5903,0.8435,0.8381,0.8408,249,68,66
1816_third_letter.txt,qwen3.5:397b,0.5,zeroshot,english,10,1346.1,cloud,0,2026-06-15 16:56:42,E18_Physical_Thing,0.7736,0.6613,0.7130,0.9825,0.9032,0.9412,,,
1816_third_letter.txt,qwen3.5:397b,0.5,zeroshot,english,10,1346.1,cloud,0,2026-06-15 16:56:42,E19_Physical_Object,0.2963,0.1600,0.2078,0.7931,0.4600,0.5823,,,
1816_third_letter.txt,qwen3.5:397b,0.5,zeroshot,english,10,1346.1,cloud,0,2026-06-15 16:56:42,E20_Biological_Object,0.4583,0.6471,0.5366,0.6818,0.8824,0.7692,,,
1816_third_letter.txt,qwen3.5:397b,0.5,zeroshot,english,10,1346.1,cloud,0,2026-06-15 16:56:42,E31_Document,0.2105,0.8000,0.3333,0.2632,1.0000,0.4167,,,
1816_third_letter.txt,qwen3.5:397b,0.5,zeroshot,english,10,1346.1,cloud,0,2026-06-15 16:56:42,E52_Time_Span,0.4474,0.5862,0.5075,0.7568,0.9655,0.8485,,,
